read_name,nb_haplotypes,matrix_m,matrix_n,total_time,ilp_time,X_factor,step_n,nb_ilp_calculated,patterns_found,regions_found,preprocessing_time,clustering_time,matrix_density,seeding_used
matrix_edge_17_320000.csv,8,98,289,0.018265247344970703,6.67572021484375e-05,4,10,10,10,0,0.01818108558654785,8.344650268554688e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.017574548721313477,6.732940673828126e-05,4,12,10,10,0,0.017489910125732422,8.416175842285156e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.01750969886779785,6.656646728515625e-05,4,14,10,10,0,0.017426252365112305,8.320808410644531e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.017560482025146484,6.885528564453125e-05,5,2,10,10,0,0.01747417449951172,8.606910705566406e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.018068790435791016,6.999969482421876e-05,5,4,10,10,0,0.017981290817260742,8.749961853027344e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.018605709075927734,8.869171142578125e-05,5,6,10,10,0,0.018494129180908203,0.00011086463928222656,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.019162654876708984,9.994506835937501e-05,5,8,10,10,0,0.01903700828552246,0.00012493133544921875,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.01757025718688965,5.30242919921875e-05,5,10,10,10,0,0.01750326156616211,6.628036499023438e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.017858266830444336,5.550384521484375e-05,5,12,10,10,0,0.01778864860534668,6.937980651855469e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.018621206283569336,5.07354736328125e-05,5,14,10,10,0,0.018557071685791016,6.341934204101562e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.018617630004882812,6.847381591796875e-05,6,2,10,10,0,0.018531322479248047,8.559226989746094e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.01848912239074707,5.4168701171875004e-05,6,4,10,10,0,0.018420696258544922,6.771087646484375e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.017929553985595703,6.847381591796875e-05,6,6,10,10,0,0.01784372329711914,8.559226989746094e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.017992258071899414,7.019042968750001e-05,6,8,10,10,0,0.017903804779052734,8.7738037109375e-05,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.025194644927978516,9.26971435546875e-05,6,10,10,10,0,0.025078535079956055,0.00011587142944335938,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.028745651245117188,0.00012359619140625,6,12,10,10,0,0.02859044075012207,0.0001544952392578125,0.836981851564155,False
matrix_edge_17_320000.csv,8,98,289,0.02627420425415039,0.00010070800781250001,6,14,10,10,0,0.02614736557006836,0.000125885009765625,0.836981851564155,False
matrix_edge_27_10000.csv,8,281,645,1.5374517440795898,1.1603197097778322,2,2,27,27,1,0.0870513916015625,1.45039963722229,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1490428447723389,0.8495996475219727,2,4,27,27,1,0.08704280853271484,1.0619995594024658,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1375689506530762,0.8414369583129884,2,6,27,27,1,0.08577203750610352,1.0517961978912354,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.2645690441131592,0.9418525695800781,2,8,27,27,1,0.08725309371948242,1.1773157119750977,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.2421996593475342,0.9162408828735352,2,10,27,27,1,0.09689855575561523,1.145301103591919,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.244471788406372,0.9220479965209961,2,12,27,27,1,0.09191107749938965,1.1525599956512451,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1519405841827393,0.8510923385620117,2,14,27,27,1,0.0880746841430664,1.0638654232025146,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.268683910369873,0.9454038619995118,3,2,27,27,1,0.0869288444519043,1.1817548274993896,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.160107135772705,0.8569374084472656,3,4,27,27,1,0.08893537521362305,1.071171760559082,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1375761032104492,0.8404155731201173,3,6,27,27,1,0.08705639839172363,1.0505194664001465,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1190159320831299,0.8249889373779298,3,8,27,27,1,0.08777928352355957,1.031236171722412,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1396989822387695,0.8410224914550781,3,10,27,27,1,0.08841991424560547,1.0512781143188477,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.162532091140747,0.8572309494018555,3,12,27,27,1,0.09099245071411133,1.0715386867523193,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.155839204788208,0.8533435821533204,3,14,27,27,1,0.08915925025939941,1.0666794776916504,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.126197099685669,0.8314523696899414,4,2,27,27,1,0.08688092231750488,1.0393154621124268,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1396019458770752,0.8413827896118165,4,4,27,27,1,0.08787322044372559,1.0517284870147705,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1511344909667969,0.8496635437011719,4,6,27,27,1,0.08905482292175293,1.0620794296264648,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.119288682937622,0.8253078460693359,4,8,27,27,1,0.08765316009521484,1.03163480758667,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1501364707946777,0.8491989135742188,4,10,27,27,1,0.0886373519897461,1.0614986419677734,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1603844165802002,0.8583099365234376,4,12,27,27,1,0.08749628067016602,1.0728874206542969,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.127262830734253,0.8279613494873047,4,14,27,27,1,0.09231090545654297,1.0349516868591309,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1403186321258545,0.8426275253295898,5,2,27,27,1,0.08703422546386719,1.0532844066619873,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1527836322784424,0.8493391036987306,5,4,27,27,1,0.0911092758178711,1.061673879623413,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.142132043838501,0.8403648376464844,5,6,27,27,1,0.0916755199432373,1.0504560470581055,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.119859218597412,0.8242734909057617,5,8,27,27,1,0.08951640129089355,1.0303418636322021,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1909453868865967,0.8801181793212891,5,10,27,27,1,0.09079694747924805,1.1001477241516113,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.161756992340088,0.8595064163208008,5,12,27,27,1,0.08737349510192871,1.074383020401001,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.14430570602417,0.8177440643310547,5,14,27,27,1,0.12212514877319336,1.0221800804138184,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1382925510406494,0.8409103393554688,6,2,27,27,1,0.08715438842773438,1.051137924194336,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1693520545959473,0.866085433959961,6,4,27,27,1,0.08674478530883789,1.0826067924499512,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1397380828857422,0.8412672042846681,6,6,27,27,1,0.08815383911132812,1.051584005355835,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.121856451034546,0.8255167007446289,6,8,27,27,1,0.08996033668518066,1.0318958759307861,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1441013813018799,0.8413726806640626,6,10,27,27,1,0.09238529205322266,1.0517158508300781,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1625010967254639,0.8601032257080079,6,12,27,27,1,0.087371826171875,1.0751290321350098,0.7689425915197661,False
matrix_edge_27_10000.csv,8,281,645,1.1209518909454346,0.827619743347168,6,14,27,27,1,0.08642697334289551,1.03452467918396,0.7689425915197661,False
matrix_edge_27_20000.csv,8,343,259,0.04346108436584473,5.168914794921875e-05,2,2,13,13,0,0.0433957576751709,6.461143493652344e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.043846845626831055,5.45501708984375e-05,2,4,13,13,0,0.0437779426574707,6.818771362304688e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04855918884277344,7.152557373046875e-05,2,6,13,13,0,0.04846954345703125,8.940696716308594e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04827284812927246,5.931854248046875e-05,2,8,13,13,0,0.04819798469543457,7.414817810058594e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04797101020812988,0.0001129150390625,2,10,13,13,0,0.04782891273498535,0.000141143798828125,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04788517951965332,7.228851318359375e-05,2,12,13,13,0,0.047794342041015625,9.036064147949219e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04787921905517578,6.9427490234375e-05,2,14,13,13,0,0.04779171943664551,8.678436279296875e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.047385215759277344,5.83648681640625e-05,3,2,13,13,0,0.04731178283691406,7.295608520507812e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.0465388298034668,6.847381591796875e-05,3,4,13,13,0,0.04645252227783203,8.559226989746094e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04496312141418457,6.21795654296875e-05,3,6,13,13,0,0.04488515853881836,7.772445678710938e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.044083595275878906,5.3787231445312505e-05,3,8,13,13,0,0.044016122817993164,6.723403930664062e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04573988914489746,5.2833557128906255e-05,3,10,13,13,0,0.04567384719848633,6.604194641113281e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.048761844635009766,6.67572021484375e-05,3,12,13,13,0,0.04867815971374512,8.344650268554688e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.07110452651977539,9.803771972656251e-05,3,14,13,13,0,0.07098150253295898,0.00012254714965820312,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.06284141540527344,8.20159912109375e-05,4,2,13,13,0,0.06273818016052246,0.00010251998901367188,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.048552513122558594,5.3787231445312505e-05,4,4,13,13,0,0.04848480224609375,6.723403930664062e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04404306411743164,5.8937072753906254e-05,4,6,13,13,0,0.043968915939331055,7.367134094238281e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04417920112609863,5.207061767578125e-05,4,8,13,13,0,0.044113874435424805,6.508827209472656e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04467940330505371,7.839202880859375e-05,4,10,13,13,0,0.044580936431884766,9.799003601074219e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.044249773025512695,5.8937072753906254e-05,4,12,13,13,0,0.04417586326599121,7.367134094238281e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.043305397033691406,5.1879882812500005e-05,4,14,13,13,0,0.04324030876159668,6.4849853515625e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.0447535514831543,5.4740905761718755e-05,5,2,13,13,0,0.04468488693237305,6.842613220214844e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.044048309326171875,0.00010967254638671875,5,4,13,13,0,0.04391074180603027,0.00013709068298339844,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04430532455444336,7.457733154296875e-05,5,6,13,13,0,0.04421186447143555,9.322166442871094e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04781484603881836,5.340576171875e-05,5,8,13,13,0,0.04774785041809082,6.67572021484375e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.044083356857299805,5.4168701171875004e-05,5,10,13,13,0,0.044014930725097656,6.771087646484375e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04280447959899902,5.2261352539062504e-05,5,12,13,13,0,0.04273843765258789,6.532669067382812e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.043448686599731445,5.207061767578125e-05,5,14,13,13,0,0.043382883071899414,6.508827209472656e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04372525215148926,5.970001220703125e-05,6,2,13,13,0,0.043650150299072266,7.462501525878906e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.042946815490722656,5.2642822265625e-05,6,4,13,13,0,0.042881011962890625,6.580352783203125e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04306507110595703,7.209777832031251e-05,6,6,13,13,0,0.04297471046447754,9.012222290039062e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.043534040451049805,6.618499755859376e-05,6,8,13,13,0,0.04345083236694336,8.273124694824219e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04698753356933594,6.580352783203125e-05,6,10,13,13,0,0.046904563903808594,8.225440979003906e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04355192184448242,7.839202880859375e-05,6,12,13,13,0,0.04345345497131348,9.799003601074219e-05,0.7908529103864381,False
matrix_edge_27_20000.csv,8,343,259,0.04453301429748535,8.106231689453125e-05,6,14,13,13,0,0.044431447982788086,0.00010132789611816406,0.7908529103864381,False
matrix_edge_27_0.csv,8,281,393,0.05394697189331055,5.340576171875e-05,2,2,20,20,0,0.053879499435424805,6.67572021484375e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05311751365661621,6.828308105468751e-05,2,4,20,20,0,0.05303215980529785,8.535385131835938e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.0545659065246582,6.637573242187501e-05,2,6,20,20,0,0.05448269844055176,8.296966552734375e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05604815483093262,0.00011043548583984376,2,8,20,20,0,0.05590963363647461,0.0001380443572998047,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05819368362426758,5.68389892578125e-05,2,10,20,20,0,0.05812239646911621,7.104873657226562e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05845379829406738,6.90460205078125e-05,2,12,20,20,0,0.058367013931274414,8.630752563476562e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05841207504272461,7.228851318359375e-05,2,14,20,20,0,0.05832099914550781,9.036064147949219e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.054503679275512695,7.36236572265625e-05,3,2,20,20,0,0.05441141128540039,9.202957153320312e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05473160743713379,6.923675537109376e-05,3,4,20,20,0,0.05464458465576172,8.654594421386719e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05509757995605469,6.885528564453125e-05,3,6,20,20,0,0.05501127243041992,8.606910705566406e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05540585517883301,7.05718994140625e-05,3,8,20,20,0,0.05531740188598633,8.821487426757812e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.0552215576171875,6.694793701171875e-05,3,10,20,20,0,0.05513763427734375,8.368492126464844e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05394387245178223,5.245208740234375e-05,3,12,20,20,0,0.053877830505371094,6.556510925292969e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05418133735656738,6.542205810546876e-05,3,14,20,20,0,0.054099321365356445,8.177757263183594e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.054962158203125,8.88824462890625e-05,4,2,20,20,0,0.05485081672668457,0.00011110305786132812,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.0541384220123291,6.465911865234375e-05,4,4,20,20,0,0.05405712127685547,8.082389831542969e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.054279327392578125,5.1879882812500005e-05,4,6,20,20,0,0.054213762283325195,6.4849853515625e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05498909950256348,6.4849853515625e-05,4,8,20,20,0,0.054908037185668945,8.106231689453125e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05365180969238281,6.561279296875e-05,4,10,20,20,0,0.05356931686401367,8.20159912109375e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.054010868072509766,6.52313232421875e-05,4,12,20,20,0,0.05392932891845703,8.153915405273438e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05504631996154785,5.4168701171875004e-05,4,14,20,20,0,0.054978132247924805,6.771087646484375e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05841803550720215,6.847381591796875e-05,5,2,20,20,0,0.05833172798156738,8.559226989746094e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05937814712524414,5.645751953125e-05,5,4,20,20,0,0.05930733680725098,7.05718994140625e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.0609738826751709,5.359649658203125e-05,5,6,20,20,0,0.060906410217285156,6.699562072753906e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05982804298400879,8.544921875000001e-05,5,8,20,20,0,0.059720754623413086,0.0001068115234375,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05490732192993164,6.504058837890625e-05,5,10,20,20,0,0.05482602119445801,8.130073547363281e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05434393882751465,9.95635986328125e-05,5,12,20,20,0,0.05421876907348633,0.00012445449829101562,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.0555119514465332,5.14984130859375e-05,5,14,20,20,0,0.05544710159301758,6.437301635742188e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.05881309509277344,5.397796630859375e-05,6,2,20,20,0,0.05874490737915039,6.747245788574219e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.054885149002075195,6.999969482421876e-05,6,4,20,20,0,0.05479741096496582,8.749961853027344e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.059854745864868164,5.359649658203125e-05,6,6,20,20,0,0.05978727340698242,6.699562072753906e-05,0.778001140963299,False
matrix_edge_27_0.csv,8,281,393,0.058641672134399414,6.7901611328125e-05,6,8,20,20,0,0.058556556701660156,8.487701416015625e-05,0.778001140963299,False
